GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US37113,37113,United States - North Carolina - Macon County,Macon County,39133,1826
0100000US,,United States,0500000US37115,37115,United States - North Carolina - Madison County,Madison County,37904,3017
0100000US,,United States,0500000US37117,37117,United States - North Carolina - Martin County,Martin County,35080,2329
0100000US,,United States,0500000US37119,37119,United States - North Carolina - Mecklenburg County,Mecklenburg County,56854,639
0100000US,,United States,0500000US37121,37121,United States - North Carolina - Mitchell County,Mitchell County,37391,3392
0100000US,,United States,0500000US37123,37123,United States - North Carolina - Montgomery County,Montgomery County,32500,2020
0100000US,,United States,0500000US37125,37125,United States - North Carolina - Moore County,Moore County,50998,1230
0100000US,,United States,0500000US37127,37127,United States - North Carolina - Nash County,Nash County,42713,1878
0100000US,,United States,0500000US37129,37129,United States - North Carolina - New Hanover County,New Hanover County,50088,1305
0100000US,,United States,0500000US37131,37131,United States - North Carolina - Northampton County,Northampton County,30429,1834
0100000US,,United States,0500000US37133,37133,United States - North Carolina - Onslow County,Onslow County,46335,1705
0100000US,,United States,0500000US37135,37135,United States - North Carolina - Orange County,Orange County,59290,2621
0100000US,,United States,0500000US37137,37137,United States - North Carolina - Pamlico County,Pamlico County,43444,2113
0100000US,,United States,0500000US37139,37139,United States - North Carolina - Pasquotank County,Pasquotank County,45378,2311
0100000US,,United States,0500000US37141,37141,United States - North Carolina - Pender County,Pender County,44828,3773
0100000US,,United States,0500000US37143,37143,United States - North Carolina - Perquimans County,Perquimans County,44329,5605
0100000US,,United States,0500000US37145,37145,United States - North Carolina - Person County,Person County,42105,1790
0100000US,,United States,0500000US37147,37147,United States - North Carolina - Pitt County,Pitt County,41119,1089
0100000US,,United States,0500000US37149,37149,United States - North Carolina - Polk County,Polk County,46528,2697
0100000US,,United States,0500000US37151,37151,United States - North Carolina - Randolph County,Randolph County,41947,1067
0100000US,,United States,0500000US37153,37153,United States - North Carolina - Richmond County,Richmond County,32687,1591
0100000US,,United States,0500000US37155,37155,United States - North Carolina - Robeson County,Robeson County,30608,913
0100000US,,United States,0500000US37157,37157,United States - North Carolina - Rockingham County,Rockingham County,38126,1466
0100000US,,United States,0500000US37159,37159,United States - North Carolina - Rowan County,Rowan County,43069,1264
0100000US,,United States,0500000US37161,37161,United States - North Carolina - Rutherford County,Rutherford County,35630,1634
0100000US,,United States,0500000US37163,37163,United States - North Carolina - Sampson County,Sampson County,35490,2096
0100000US,,United States,0500000US37165,37165,United States - North Carolina - Scotland County,Scotland County,30958,1678
0100000US,,United States,0500000US37167,37167,United States - North Carolina - Stanly County,Stanly County,40910,1655
0100000US,,United States,0500000US37169,37169,United States - North Carolina - Stokes County,Stokes County,40696,1879
0100000US,,United States,0500000US37171,37171,United States - North Carolina - Surry County,Surry County,36164,1126
0100000US,,United States,0500000US37173,37173,United States - North Carolina - Swain County,Swain County,33931,3847
0100000US,,United States,0500000US37175,37175,United States - North Carolina - Transylvania County,Transylvania County,45114,3814
0100000US,,United States,0500000US37177,37177,United States - North Carolina - Tyrrell County,Tyrrell County,32361,3395
0100000US,,United States,0500000US37179,37179,United States - North Carolina - Union County,Union County,65903,1399
0100000US,,United States,0500000US37181,37181,United States - North Carolina - Vance County,Vance County,33316,1974
0100000US,,United States,0500000US37183,37183,United States - North Carolina - Wake County,Wake County,67309,866
0100000US,,United States,0500000US37185,37185,United States - North Carolina - Warren County,Warren County,34254,2642
0100000US,,United States,0500000US37187,37187,United States - North Carolina - Washington County,Washington County,34538,3933
0100000US,,United States,0500000US37189,37189,United States - North Carolina - Watauga County,Watauga County,37656,1864
0100000US,,United States,0500000US37191,37191,United States - North Carolina - Wayne County,Wayne County,40390,1311
0100000US,,United States,0500000US37193,37193,United States - North Carolina - Wilkes County,Wilkes County,33232,1812
0100000US,,United States,0500000US37195,37195,United States - North Carolina - Wilson County,Wilson County,39847,1255
0100000US,,United States,0500000US37197,37197,United States - North Carolina - Yadkin County,Yadkin County,37796,2335
0100000US,,United States,0500000US37199,37199,United States - North Carolina - Yancey County,Yancey County,37484,3283
0100000US,,United States,0400000US38,38,United States - North Dakota,North Dakota,57181,678
0100000US,,United States,0500000US38001,38001,United States - North Dakota - Adams County,Adams County,52118,6779
0100000US,,United States,0500000US38003,38003,United States - North Dakota - Barnes County,Barnes County,53141,3395
0100000US,,United States,0500000US38005,38005,United States - North Dakota - Benson County,Benson County,41296,1869
0100000US,,United States,0500000US38007,38007,United States - North Dakota - Billings County,Billings County,70469,18110
0100000US,,United States,0500000US38009,38009,United States - North Dakota - Bottineau County,Bottineau County,56349,3615
0100000US,,United States,0500000US38011,38011,United States - North Dakota - Bowman County,Bowman County,66845,7320
0100000US,,United States,0500000US38013,38013,United States - North Dakota - Burke County,Burke County,60096,12783
0100000US,,United States,0500000US38015,38015,United States - North Dakota - Burleigh County,Burleigh County,65254,1780
0100000US,,United States,0500000US38017,38017,United States - North Dakota - Cass County,Cass County,53289,1923
0100000US,,United States,0500000US38019,38019,United States - North Dakota - Cavalier County,Cavalier County,66806,7449
0100000US,,United States,0500000US38021,38021,United States - North Dakota - Dickey County,Dickey County,53750,3496
0100000US,,United States,0500000US38023,38023,United States - North Dakota - Divide County,Divide County,56042,7926
0100000US,,United States,0500000US38025,38025,United States - North Dakota - Dunn County,Dunn County,69732,9653
0100000US,,United States,0500000US38027,38027,United States - North Dakota - Eddy County,Eddy County,48583,4066
0100000US,,United States,0500000US38029,38029,United States - North Dakota - Emmons County,Emmons County,44051,1892
0100000US,,United States,0500000US38031,38031,United States - North Dakota - Foster County,Foster County,55769,6819
0100000US,,United States,0500000US38033,38033,United States - North Dakota - Golden Valley County,Golden Valley County,40179,18784
0100000US,,United States,0500000US38035,38035,United States - North Dakota - Grand Forks County,Grand Forks County,48676,2188
0100000US,,United States,0500000US38037,38037,United States - North Dakota - Grant County,Grant County,44559,5082
0100000US,,United States,0500000US38039,38039,United States - North Dakota - Griggs County,Griggs County,48355,7311
0100000US,,United States,0500000US38041,38041,United States - North Dakota - Hettinger County,Hettinger County,52169,3233
0100000US,,United States,0500000US38043,38043,United States - North Dakota - Kidder County,Kidder County,54559,4474
0100000US,,United States,0500000US38045,38045,United States - North Dakota - LaMoure County,LaMoure County,54821,3174
0100000US,,United States,0500000US38047,38047,United States - North Dakota - Logan County,Logan County,51458,5161
0100000US,,United States,0500000US38049,38049,United States - North Dakota - McHenry County,McHenry County,57386,5570
0100000US,,United States,0500000US38051,38051,United States - North Dakota - McIntosh County,McIntosh County,42277,6730
0100000US,,United States,0500000US38053,38053,United States - North Dakota - McKenzie County,McKenzie County,72794,10937
0100000US,,United States,0500000US38055,38055,United States - North Dakota - McLean County,McLean County,55686,1590
0100000US,,United States,0500000US38057,38057,United States - North Dakota - Mercer County,Mercer County,72704,4258
0100000US,,United States,0500000US38059,38059,United States - North Dakota - Morton County,Morton County,62418,3157
0100000US,,United States,0500000US38061,38061,United States - North Dakota - Mountrail County,Mountrail County,68188,5505
0100000US,,United States,0500000US38063,38063,United States - North Dakota - Nelson County,Nelson County,51085,2760
0100000US,,United States,0500000US38065,38065,United States - North Dakota - Oliver County,Oliver County,60278,11592
0100000US,,United States,0500000US38067,38067,United States - North Dakota - Pembina County,Pembina County,53504,4371
0100000US,,United States,0500000US38069,38069,United States - North Dakota - Pierce County,Pierce County,42563,5653
